Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,converted,pred_prob,predicted_values,Lead Score
368a98b1-26a3-470b-90a4-19646ed79886,608336,Landing Page Submission,Direct Traffic,No,No,0,3.0,163,1.5,Email Opened,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened,0.0,0.022674770049385434,0.0,2.2674770049385433
768eef4f-5bba-487d-a1e7-d291caf98107,608334,Landing Page Submission,Google,No,No,0,2.0,306,2.0,Email Link Clicked,India,"Banking, Investment And Insurance",Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Mumbai,,,,,No,No,Modified,0.0,0.3221104010685382,0.0,32.21104010685382
937b0c41-c9d7-47c4-ac62-110bdc48e069,608332,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,1064,2.0,Email Bounced,India,Services Excellence,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified,1.0,0.773609833016234,1.0,77.36098330162339
400c635a-9b2b-4fda-9d47-6c7059218c72,608330,Lead Add Form,Reference,No,No,1,,940,,,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified,,,,
5eee2c02-68ff-4ad4-8934-ec69a9750063,608325,Landing Page Submission,Organic Search,No,No,0,5.0,176,2.5,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,No,Email Opened,0.0,0.2623017163838327,0.0,26.230171638383272
cc694166-cdae-4b68-8cac-784297d15c1b,608316,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,453,2.0,Email Bounced,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Not Sure,No,No,Select,Other Cities,,,,,No,No,Modified,0.0,0.07881690330192474,0.0,7.881690330192474
df180975-108b-4a3b-a9a7-03c27e5284d7,608309,Landing Page Submission,Direct Traffic,No,No,0,3.0,1410,3.0,Email Opened,India,Human Resource Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,No,Email Opened,1.0,0.8792282857791045,1.0,87.92282857791045
57cb4172-6cbd-42c5-8f6b-4308e83f69a6,608307,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,1.0,0.9780458359394598,1.0,97.80458359394598
d3d1bce3-2b15-4f26-aa2d-6ab8cde793ad,608305,Lead Add Form,Reference,No,No,1,3.0,1431,1.0,Page Visited on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,Page Visited on Website,0.0,0.03173952549540333,0.0,3.1739525495403327
2855e678-f5d1-4e87-baaa-1ff2095a713b,608302,Landing Page Submission,Organic Search,No,No,0,4.0,685,4.0,Page Visited on Website,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Other Metro Cities,,,,,No,No,Modified,1.0,0.3612096438125626,0.0,36.12096438125626
4dd2aaf1-987a-4292-bf83-6f6e80604794,608290,Landing Page Submission,Google,No,No,1,3.0,143,3.0,SMS Sent,India,Human Resource Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,1.0,0.053230662491826446,0.0,5.323066249182644
c366e6bc-ef67-4711-bbf1-1ad7dbec2851,608284,Landing Page Submission,Google,No,No,1,2.0,910,2.0,Olark Chat Conversation,India,Supply Chain Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Modified,0.0,0.9532927580162173,1.0,95.32927580162173
07f3c665-0e79-4d7e-be1f-36dc63474a2a,608277,Landing Page Submission,Direct Traffic,No,No,0,8.0,391,8.0,Page Visited on Website,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified,1.0,0.64667581759699,1.0,64.667581759699
2ea277b6-bb5d-467d-99cc-afeff931c7cc,608267,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,0.0,0.01096752886978523,0.0,1.096752886978523
0166c08a-7bf3-4741-a538-08eb924969a5,608266,Landing Page Submission,Direct Traffic,No,No,0,2.0,1036,2.0,Email Opened,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Metro Cities,,,,,No,Yes,Email Opened,0.0,0.025783875667054194,0.0,2.5783875667054192
da1da914-737c-4e1f-b66f-d8771694068c,608261,Landing Page Submission,Direct Traffic,No,No,1,6.0,1197,3.0,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,1.0,0.9140325986011442,1.0,91.40325986011442
f88324cd-3125-4497-9904-14d269953532,608257,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Modified,0.0,0.1717948040287665,0.0,17.179480402876653
163d71a3-c5db-4900-a3e5-6ad430cecc92,608255,API,Olark Chat,Yes,No,1,0.0,0,0.0,SMS Sent,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,1.0,0.22621854286817403,0.0,22.621854286817403
aa27a0af-eeab-4007-a770-fa8a93fa53c8,608251,API,Google,No,No,1,2.0,39,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent,1.0,0.9984595201554064,1.0,99.84595201554065
1e206644-873e-4f9b-bbb2-fef369961bde,608250,Landing Page Submission,Google,No,No,0,5.0,157,5.0,SMS Sent,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,1.0,0.4558565129778847,1.0,45.58565129778847
38733f45-b2b5-46a5-b17d-bf23073f19c2,608246,Landing Page Submission,Organic Search,No,No,1,5.0,1027,5.0,SMS Sent,United States,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent,1.0,0.9440481090703113,1.0,94.40481090703113
52e9d0d0-4aad-46f7-a292-b0d15ec2e00d,608239,API,Olark Chat,Yes,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,0.0,0.003895819189970003,0.0,0.3895819189970003
579cb3ad-9918-4cfc-9561-4ef446c7b2b2,608233,Landing Page Submission,Organic Search,No,No,0,23.0,176,2.56,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,19.0,No,No,Modified,,,,
fac3069d-677c-4599-9701-de6550ab584e,608231,Landing Page Submission,Direct Traffic,No,No,0,5.0,278,2.5,Form Submitted on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Other Cities,03.Low,02.Medium,12.0,16.0,No,Yes,Modified,0.0,0.0064633403567476945,0.0,0.6463340356747694
9328cd60-af09-4b2e-99fa-f09c73125ad8,608218,Lead Add Form,Welingak Website,No,No,1,1.0,69,1.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened,0.0,0.10671339892648231,0.0,10.67133989264823
5b948b6f-1fa9-49c3-a459-2a306bc5284d,608217,API,Google,No,No,0,5.0,1449,5.0,Email Opened,India,Human Resource Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened,0.0,0.8785682371019998,1.0,87.85682371019999
878f3081-a4fb-4672-9722-261a3c2b0c70,608212,API,Google,No,No,1,4.0,733,4.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Select,,,,,No,No,Modified,1.0,0.9314921344633595,1.0,93.14921344633595
d6eb6039-cab7-45d7-9370-962bb0a4fab9,608186,API,Olark Chat,No,No,0,10.0,293,2.5,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,,,,,No,Yes,Email Opened,0.0,0.031141039056956036,0.0,3.1141039056956035
90e1c0f2-a715-4b0d-9e67-a03cce9c12df,608183,Landing Page Submission,Google,No,No,1,3.0,1646,3.0,SMS Sent,India,Rural and Agribusiness,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,SMS Sent,0.0,0.029028242537052964,0.0,2.902824253705296
5e2e3d50-35f6-4b96-9199-ed133cfaba69,608181,Landing Page Submission,Direct Traffic,No,No,0,8.0,84,8.0,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent,1.0,0.6180734550948968,1.0,61.80734550948968
e9842e0f-89eb-4274-800f-0624b2e2ff18,608175,Landing Page Submission,Organic Search,No,No,0,3.0,215,3.0,Converted to Lead,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,Yes,Modified,0.0,0.03816190228957965,0.0,3.816190228957965
8f9a5c4a-c627-436f-9ada-3d5675e6afa0,608169,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,165,2.0,Email Bounced,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,Yes,Modified,0.0,0.022544472692443484,0.0,2.2544472692443485
cdf2a21c-b790-4ea9-a082-8c064d5254f3,608164,API,Olark Chat,No,No,0,1.0,689,1.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent,1.0,0.9235730352558449,1.0,92.35730352558448
91a955e3-cba6-4471-90a6-0da3951635da,608163,API,Organic Search,No,No,1,4.0,1557,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent,0.0,0.0299849471116343,0.0,2.99849471116343
35326041-8216-485c-b442-e4b849dd19fa,608161,Landing Page Submission,Google,No,No,0,3.0,983,3.0,Email Opened,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,No,Email Opened,0.0,0.46201694266742543,1.0,46.20169426674254
3af3b636-ffd6-4f87-8ac8-a3c525732b7d,608150,API,Organic Search,No,No,0,2.0,256,2.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,0.0,0.16828785932322118,0.0,16.82878593232212
a1b97786-c0de-4fd0-9556-75c4da7a6820,608143,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified,1.0,0.47688597332955524,1.0,47.688597332955524
55199104-8f47-4c00-be18-8df8d8b8d0e9,608135,API,Google,No,No,0,2.0,231,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,0.0,0.03144757517429272,0.0,3.1447575174292717
1153eca0-5317-4cd8-80d2-3c633b602a32,608132,Landing Page Submission,Direct Traffic,No,No,1,3.0,1494,3.0,SMS Sent,India,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,SMS Sent,1.0,0.8298058667792357,1.0,82.98058667792357
88bc505d-ad75-4579-aa80-c77b8714b2e4,608131,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,0.0,0.02207294496535806,0.0,2.2072944965358063
88c1c50b-7057-4b80-9f90-d308a07eed1f,608125,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Page Visited on Website,,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,Page Visited on Website,1.0,0.741650500978309,1.0,74.1650500978309
dc54ef9a-7537-41d1-9601-786703449981,608120,Landing Page Submission,Direct Traffic,No,No,1,3.0,256,3.0,Page Visited on Website,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,Modified,1.0,0.5006918627706526,1.0,50.069186277065256
51d9dda4-fafb-4112-af1c-0c4057632aad,608116,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,0.0,0.1717948040287665,0.0,17.179480402876653
cf48c5ad-0dd6-4744-92a3-bd22f285dc63,608114,Landing Page Submission,Google,No,No,0,2.0,906,2.0,SMS Sent,India,Finance Management,Social Media,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified,0.0,0.3267172523187883,0.0,32.67172523187883
161eea1b-5445-493f-a2e3-0604351fd10f,608107,Landing Page Submission,Organic Search,No,No,1,19.0,1569,4.75,SMS Sent,India,"Banking, Investment And Insurance",Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,,,,
05dadf73-e77d-4a00-8745-4c08ccd7378e,608106,Landing Page Submission,Google,No,No,1,4.0,1375,4.0,SMS Sent,India,IT Projects Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Other Leads,Mumbai,,,,,No,No,SMS Sent,0.0,0.053230662491826446,0.0,5.323066249182644
d5f11394-7eca-4edb-8979-665b101e0d56,608100,Landing Page Submission,Google,No,No,1,3.0,1127,3.0,SMS Sent,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,1.0,0.8712175432526982,1.0,87.12175432526982
3709851e-4826-4fe0-96dd-083f8201e2df,608096,Landing Page Submission,Organic Search,Yes,No,1,12.0,218,12.0,Unsubscribed,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Other Leads,Mumbai,,,,,No,Yes,Unsubscribed,0.0,0.15112795735071366,0.0,15.112795735071366
1a7e9ef8-fbba-48ca-b74b-694528e41630,608093,API,Organic Search,No,No,0,4.0,1433,4.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened,1.0,0.806073261133439,1.0,80.6073261133439
7cc0674c-ad7d-43c4-8b4a-ca5a8072d6bd,608088,Landing Page Submission,Direct Traffic,No,No,0,3.0,34,3.0,Email Opened,India,Marketing Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Mumbai,,,,,No,Yes,Email Opened,1.0,0.9374829951045553,1.0,93.74829951045554
5859300f-98c4-4df4-88e7-e782113c5ede,608081,Landing Page Submission,Organic Search,No,No,1,7.0,14,1.75,SMS Sent,India,E-COMMERCE,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,0.0,0.2987575452953824,0.0,29.87575452953824
e2ac6ccf-fa08-40aa-bece-cf23f3e42305,608077,Landing Page Submission,Direct Traffic,No,No,0,12.0,1354,6.0,Email Opened,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,Email Opened,1.0,0.7023795219218126,1.0,70.23795219218127
88b5e3e1-2431-41eb-958d-fedb1a7bb942,608064,Landing Page Submission,Organic Search,No,No,0,4.0,1622,4.0,Email Opened,India,Human Resource Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,No,Email Opened,1.0,0.2503150461069523,0.0,25.031504610695233
1f46b7de-4e7e-4081-8824-4c43a73f4794,608055,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,1.0,0.9780458359394598,1.0,97.80458359394598
183d8a9d-fb16-4670-a975-ef90108b45f9,608049,Landing Page Submission,Direct Traffic,No,No,0,3.0,65,3.0,Email Opened,India,Business Administration,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,No,Email Opened,0.0,0.030356657265757696,0.0,3.0356657265757696
819c97e0-c88b-454e-858f-6dfe1d52029e,608022,Landing Page Submission,Direct Traffic,No,No,1,4.0,1300,4.0,SMS Sent,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent,1.0,0.9513131265315772,1.0,95.13131265315772
0173dd77-5008-414f-93c6-a6ba5186a62b,608009,Landing Page Submission,Organic Search,No,No,0,6.0,114,6.0,Page Visited on Website,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Other Leads,Mumbai,,,,,No,Yes,Modified,0.0,0.0349784756689844,0.0,3.49784756689844
b660cdb2-57a8-4c3a-8371-8f7520330502,608003,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,18,2.0,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,02.Medium,15.0,14.0,No,Yes,Modified,1.0,0.8298058667792357,1.0,82.98058667792357
68481952-12e9-49ec-a3f1-07cae6ac740f,608001,Landing Page Submission,Direct Traffic,No,No,1,2.0,1017,2.0,SMS Sent,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,SMS Sent,1.0,0.8278028328077524,1.0,82.78028328077524
b64dc61f-cc51-4a7e-b2d7-60477867b880,607984,Landing Page Submission,Direct Traffic,No,No,0,2.0,1417,2.0,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,0.0,0.1717948040287665,0.0,17.179480402876653
1339f317-c920-4ac2-a4fe-86f6347b1033,607965,Landing Page Submission,Direct Traffic,No,No,0,3.0,283,3.0,Email Opened,South Africa,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,,,,,No,Yes,Email Opened,1.0,0.6366667829302497,1.0,63.66667829302497
12c25699-26f2-4009-a4df-a36174548ebd,607964,Landing Page Submission,Direct Traffic,No,No,0,4.0,308,4.0,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent,1.0,0.9964488452980546,1.0,99.64488452980545
9deda5dc-01e2-49ec-937e-003aa5e8ea33,607963,Landing Page Submission,Direct Traffic,No,No,0,2.0,1122,2.0,Email Opened,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened,0.0,0.5538028938880104,1.0,55.38028938880104
02093e9f-8924-4cd3-ba1f-d3ba869ae14c,607939,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,140,4.0,Email Bounced,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Bounced,1.0,0.02958736404248362,0.0,2.958736404248362
e7f737ed-ea89-449a-a009-7db0c9542943,607929,Landing Page Submission,Google,No,No,1,11.0,1107,2.75,SMS Sent,India,Finance Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent,0.0,0.007112105863025028,0.0,0.7112105863025028
f058ad07-bc4c-457d-82b3-05b8c96bbd81,607916,Landing Page Submission,Organic Search,Yes,No,1,4.0,804,4.0,Unsubscribed,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Other Leads,Other Metro Cities,,,,,No,Yes,Unsubscribed,1.0,0.9393382151779321,1.0,93.93382151779322
ca8f0193-ca9b-4212-8e9f-2942881b3c79,607907,API,Organic Search,No,No,0,1.0,363,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Select,Select,,,,,No,No,Modified,0.0,0.012285182418143806,0.0,1.2285182418143807
4cdbd385-1334-4dae-8827-29e82015903f,607902,Landing Page Submission,Direct Traffic,No,No,0,14.0,143,1.56,Page Visited on Website,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Page Visited on Website,1.0,0.273869697335951,0.0,27.3869697335951
dd18a262-160e-48ab-ab83-18d9652a1b0c,607885,Landing Page Submission,Direct Traffic,No,No,0,2.0,181,2.0,Email Opened,India,Retail Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Other Leads,Mumbai,,,,,No,Yes,Email Opened,1.0,0.2240377007282358,0.0,22.40377007282358
2c941ea3-c1fc-47c2-8793-50df539de8d7,607877,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,832,1.0,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Other Leads,Tier II Cities,,,,,No,Yes,Modified,1.0,0.9009867994267888,1.0,90.09867994267888
eaac9d7d-4fc5-47b0-8f37-e2e7582ecce6,607867,Landing Page Submission,Direct Traffic,No,No,0,3.0,1577,3.0,Page Visited on Website,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified,0.0,0.039556483338559996,0.0,3.955648333856
2beabdf9-6b45-4e82-a85a-01ad66f9f260,607850,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,0.0,0.5203510544460789,1.0,52.035105444607886
9827bae3-c9a6-40d5-b244-621e4c2a174b,607845,API,Organic Search,No,No,0,5.0,22,5.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent,1.0,0.337080000944285,0.0,33.7080000944285
d8ad1b2a-98c9-46d9-b486-85544cd63d8c,607837,Landing Page Submission,Direct Traffic,No,No,0,1.0,500,1.0,Converted to Lead,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,,,,,No,Yes,Modified,1.0,0.9864688491064688,1.0,98.64688491064688
9b3c59b2-b8cf-468a-b4e4-291dd9abb740,607814,Landing Page Submission,Direct Traffic,No,No,1,5.0,469,5.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Other Cities,,,,,No,Yes,SMS Sent,1.0,0.702390388387523,1.0,70.2390388387523
130fa4f2-293b-4cd0-8e5c-5cb9974340fb,607799,Landing Page Submission,Google,No,No,1,7.0,1600,2.33,Email Opened,India,Human Resource Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified,0.0,0.4839103262037068,1.0,48.39103262037068
acaf0e36-c078-4541-b40f-71190481d021,607795,Landing Page Submission,Direct Traffic,No,No,0,5.0,283,2.5,SMS Sent,United States,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified,0.0,0.7345705954378149,1.0,73.45705954378148
adf9abe1-3539-4bec-96d1-cb8db5487efc,607774,Landing Page Submission,Direct Traffic,No,No,1,3.0,1287,3.0,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,1.0,0.992684031745591,1.0,99.2684031745591
2973d0e2-9e47-4f5b-916f-a66e7057b9ca,607765,Landing Page Submission,Direct Traffic,No,No,0,2.0,96,2.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,Modified,1.0,0.9700420696335248,1.0,97.00420696335247
2f0688ee-c6d1-4fda-8e64-caa583616e2d,607756,Landing Page Submission,Direct Traffic,No,No,0,13.0,293,3.25,Page Visited on Website,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Other Cities,,,,,No,No,Modified,0.0,0.021611061402838538,0.0,2.1611061402838536
48a5b72c-db78-48ab-bb15-8210754102ab,607748,Landing Page Submission,Google,Yes,No,0,16.0,462,16.0,Page Visited on Website,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Other Cities of Maharashtra,,,,,No,Yes,Modified,0.0,0.024719734932108692,0.0,2.4719734932108692
